1560	0.023987067	0.001865973
1580	0.02389492	0.001792464
1600	0.023794333	0.001718627
1620	0.023685493	0.001645221
1640	0.023568513	0.001571797
1660	0.023443573	0.001498405
1680	0.023310807	0.001425059
1700	0.023170393	0.001351901
1720	0.02302252	0.001279016
1740	0.022867373	0.001206525
1760	0.022705147	0.001134451
1780	0.02253602	0.001063968
1800	0.022360227	0.000993944
1820	0.022177967	0.00092464
1840	0.021989407	0.000855936
1860	0.021794813	0.000788112
1880	0.0215944	0.00072096
1900	0.021388367	0.00065476
1920	0.021176973	0.000597216
1940	0.020960427	0.000541544
1960	0.020738953	0.000486888
1980	0.02051282	0.000433048
2000	0.020282213	0.000380232
2020	0.02004736	0.000328384
2040	0.01980854	0.000277576
2060	0.01956598	0.000227872
2080	0.019319867	0.000182347
2100	0.019070467	0.000146987
2120	0.01881802	0.00013492
2140	0.01856276	0.00014524
2160	0.018304887	0.000168368
2180	0.018044613	0.000206877
2200	0.017782247	0.000248931
2220	0.017517927	0.000289675
2240	0.0172519	0.00032908
2260	0.0169844	0.00036716
2280	0.016715607	0.000408096
2300	0.016445767	0.00044828
2320	0.016175067	0.00048684
2340	0.015903707	0.000523896
2360	0.0156319	0.0005594
2380	0.015359833	0.00059328
2400	0.01508766	0.000625744
2420	0.01481566	0.000656544
2440	0.0145439	0.00068576
2460	0.014272647	0.000713691
2480	0.01400202	0.000740256
2500	0.0137322	0.00076532
2520	0.013463367	0.000788867
2540	0.01319562	0.000811056
2560	0.012929167	0.000831707
2580	0.012664127	0.000850955
2600	0.012400647	0.000868811
2620	0.012138827	0.000885235
2640	0.01187884	0.000900352
2660	0.01162078	0.000914144
2680	0.011364793	0.000926621
2700	0.011110933	0.000937813
2720	0.010859373	0.000947765
2740	0.01061014	0.000956512
2760	0.010363386	0.000964005
2780	0.010119193	0.000970383
2800	0.009877611	0.000975584
2820	0.009638752	0.00097971
2840	0.009402684	0.000982779
2860	0.00916946	0.00098478
2880	0.00893915	0.000985764
2900	0.008711815	0.000985771
2920	0.00848751	0.000984816
2940	0.008266281	0.00098294
2960	0.008048177	0.000980177
2980	0.007833237	0.000976557
3000	0.007621499	0.000972102
3020	0.007412998	0.000966846
3040	0.007207758	0.000960826
3060	0.007005811	0.000954072
3080	0.006807176	0.000946609
3100	0.006611874	0.000938471
3120	0.006419919	0.000929684
3140	0.006231327	0.000920279
3160	0.006046105	0.000910289
3180	0.005864262	0.000899746
3200	0.005685805	0.000888671
3220	0.005510733	0.000877093
3240	0.005339049	0.00086504
3260	0.005170749	0.00085255
3280	0.005005831	0.000839642
3300	0.004844287	0.000826349
3320	0.004686111	0.000812696
3340	0.004531296	0.000798705
3360	0.004379826	0.000784413
3380	0.004231695	0.000769837
3400	0.004086882	0.00075501
3420	0.003945379	0.000739954
3440	0.003807166	0.000724693
3460	0.003672228	0.000709262
3480	0.003540547	0.000693673
3500	0.003412102	0.000677966
3520	0.003286875	0.000662153
3540	0.003164845	0.000646261
3560	0.003045992	0.000630318
3580	0.002930292	0.000614342
3600	0.002817726	0.000598361
3620	0.002708267	0.000582407
3640	0.002601892	0.000566486
3660	0.002498578	0.000550626
3680	0.002398299	0.000534858
3700	0.002301033	0.000519185
3720	0.00220675	0.000503652
3740	0.002115425	0.000488265
3760	0.002027033	0.000473049
3780	0.001941543	0.000458097
3800	0.001858929	0.000443344
3820	0.001779161	0.000428826
3840	0.00170221	0.000414548
3860	0.001628043	0.000400537
3880	0.001556633	0.000386805
3900	0.001487942	0.000373366
3920	0.001421941	0.000360242
3940	0.001358592	0.000347446
3960	0.001297859	0.000334998
3980	0.001239707	0.000322899
4000	0.001184097	0.000311179
4020	0.001130987	0.000299836
4040	0.001080337	0.000288888
4060	0.001032105	0.000278337
4080	0.000986246	0.000268202
4100	0.000942717	0.000258488
4120	0.000901469	0.000249197
4140	0.000862457	0.000240339
4160	0.000825635	0.00023198
4180	0.000790953	0.0002241
4200	0.000758366	0.000216659
4220	0.000727827	0.000209657
4240	0.00069929	0.000203099
4260	0.000672714	0.000196988
4280	0.000648061	0.000191327
4300	0.000625296	0.00018612
4320	0.000604394	0.000181375
4340	0.000585338	0.000177098
4360	0.000568125	0.000173303
4380	0.000552772	0.000170094
4400	0.000539322	0.00016752
4420	0.000527854	0.000165483
4440	0.000518505	0.000164042
4460	0.000511496	0.000163287
4480	0.000507185	0.000163352
4500	0.000506159	0.000164452
4520	2.07663E-06	7.68492E-07
4540	1.481E-06	5.48523E-07
4560	1.0336E-06	3.8313E-07
4580	7.05363E-07	2.61674E-07
4600	4.70132E-07	1.74561E-07
4620	4.02867E-05	2.56189E-05
4640	1.91622E-07	7.12931E-08
4660	0.002361255	0.001506789
4680	0.002398945	0.001530857
4700	3.20419E-08	1.19643E-08
4720	1.37298E-08	5.13296E-09
4740	4.61076E-09	1.72589E-09
4760	1.00003E-09	3.7482E-10
4780	7.71742E-11	2.89705E-11
4800	4.85583E-05	3.09872E-05
